date,hour,birth_year,sex,province,city,fp_num
2020-02-25,2,50,female,Seoul,Yangcheon-gu,38570
2020-02-25,2,50,male,Seoul,Yangcheon-gu,37160
2020-02-25,2,50,female,Seoul,Yeongdeungpo-gu,35710
2020-02-25,2,50,male,Seoul,Yeongdeungpo-gu,34890
2020-02-25,2,50,female,Seoul,Yongsan-gu,17940
2020-02-25,2,50,male,Seoul,Yongsan-gu,17080
2020-02-25,3,50,female,Seoul,Dobong-gu,30330
2020-02-25,3,50,male,Seoul,Dobong-gu,26470
2020-02-25,3,50,female,Seoul,Dongdaemun-gu,28200
2020-02-25,3,50,male,Seoul,Dongdaemun-gu,26510
2020-02-25,3,50,female,Seoul,Dongjag-gu,31920
2020-02-25,3,50,male,Seoul,Dongjag-gu,27710
2020-02-25,3,50,female,Seoul,Eunpyeong-gu,38810
2020-02-25,3,50,male,Seoul,Eunpyeong-gu,34280
2020-02-25,3,50,female,Seoul,Gangbuk-gu,26910
2020-02-25,3,50,male,Seoul,Gangbuk-gu,24170
2020-02-25,3,50,female,Seoul,Gangdong-gu,39730
2020-02-25,3,50,male,Seoul,Gangdong-gu,35360
2020-02-25,3,50,female,Seoul,Gangnam-gu,41920
2020-02-25,3,50,male,Seoul,Gangnam-gu,39840
2020-02-25,3,50,female,Seoul,Gangseo-gu,47540
2020-02-25,3,50,male,Seoul,Gangseo-gu,42040
2020-02-25,3,50,female,Seoul,Geumcheon-gu,22990
2020-02-25,3,50,male,Seoul,Geumcheon-gu,22810
2020-02-25,3,50,female,Seoul,Guro-gu,37710
2020-02-25,3,50,male,Seoul,Guro-gu,35410
2020-02-25,3,50,female,Seoul,Gwanak-gu,38750
2020-02-25,3,50,male,Seoul,Gwanak-gu,34470
2020-02-25,3,50,female,Seoul,Gwangjin-gu,29700
2020-02-25,3,50,male,Seoul,Gwangjin-gu,27360
2020-02-25,3,50,female,Seoul,Jongno-gu,13530
2020-02-25,3,50,male,Seoul,Jongno-gu,13520
2020-02-25,3,50,female,Seoul,Jung-gu,11390
2020-02-25,3,50,male,Seoul,Jung-gu,11530
2020-02-25,3,50,female,Seoul,Jungnang-gu,35730
2020-02-25,3,50,male,Seoul,Jungnang-gu,33170
2020-02-25,3,50,female,Seoul,Mapo-gu,27650
2020-02-25,3,50,male,Seoul,Mapo-gu,25170
2020-02-25,3,50,female,Seoul,Nowon-gu,45200
2020-02-25,3,50,male,Seoul,Nowon-gu,41430
2020-02-25,3,50,female,Seoul,Seocho-gu,31250
2020-02-25,3,50,male,Seoul,Seocho-gu,29240
2020-02-25,3,50,female,Seoul,Seodaemun-gu,24290
2020-02-25,3,50,male,Seoul,Seodaemun-gu,22110
2020-02-25,3,50,female,Seoul,Seongbuk-gu,35110
2020-02-25,3,50,male,Seoul,Seongbuk-gu,31410
2020-02-25,3,50,female,Seoul,Seongdong-gu,23410
2020-02-25,3,50,male,Seoul,Seongdong-gu,23160
2020-02-25,3,50,female,Seoul,Songpa-gu,53580
2020-02-25,3,50,male,Seoul,Songpa-gu,48880
2020-02-25,3,50,female,Seoul,Yangcheon-gu,38510
2020-02-25,3,50,male,Seoul,Yangcheon-gu,37200
2020-02-25,3,50,female,Seoul,Yeongdeungpo-gu,35550
2020-02-25,3,50,male,Seoul,Yeongdeungpo-gu,34900
2020-02-25,3,50,female,Seoul,Yongsan-gu,17960
2020-02-25,3,50,male,Seoul,Yongsan-gu,17030
2020-02-25,4,50,female,Seoul,Dobong-gu,30130
2020-02-25,4,50,male,Seoul,Dobong-gu,26220
2020-02-25,4,50,female,Seoul,Dongdaemun-gu,28130
2020-02-25,4,50,male,Seoul,Dongdaemun-gu,26540
2020-02-25,4,50,female,Seoul,Dongjag-gu,31950
2020-02-25,4,50,male,Seoul,Dongjag-gu,27740
2020-02-25,4,50,female,Seoul,Eunpyeong-gu,38490
2020-02-25,4,50,male,Seoul,Eunpyeong-gu,33910
2020-02-25,4,50,female,Seoul,Gangbuk-gu,26670
2020-02-25,4,50,male,Seoul,Gangbuk-gu,23970
2020-02-25,4,50,female,Seoul,Gangdong-gu,39670
2020-02-25,4,50,male,Seoul,Gangdong-gu,35200
2020-02-25,4,50,female,Seoul,Gangnam-gu,41990
2020-02-25,4,50,male,Seoul,Gangnam-gu,39740
2020-02-25,4,50,female,Seoul,Gangseo-gu,47450
2020-02-25,4,50,male,Seoul,Gangseo-gu,42010
2020-02-25,4,50,female,Seoul,Geumcheon-gu,22810
2020-02-25,4,50,male,Seoul,Geumcheon-gu,22780
2020-02-25,4,50,female,Seoul,Guro-gu,37530
2020-02-25,4,50,male,Seoul,Guro-gu,35400
2020-02-25,4,50,female,Seoul,Gwanak-gu,38570
2020-02-25,4,50,male,Seoul,Gwanak-gu,34310
2020-02-25,4,50,female,Seoul,Gwangjin-gu,29670
2020-02-25,4,50,male,Seoul,Gwangjin-gu,27340
2020-02-25,4,50,female,Seoul,Jongno-gu,13880
2020-02-25,4,50,male,Seoul,Jongno-gu,13710
2020-02-25,4,50,female,Seoul,Jung-gu,11370
2020-02-25,4,50,male,Seoul,Jung-gu,11460
2020-02-25,4,50,female,Seoul,Jungnang-gu,35580
2020-02-25,4,50,male,Seoul,Jungnang-gu,32930
2020-02-25,4,50,female,Seoul,Mapo-gu,27730
2020-02-25,4,50,male,Seoul,Mapo-gu,25250
2020-02-25,4,50,female,Seoul,Nowon-gu,45070
2020-02-25,4,50,male,Seoul,Nowon-gu,41250
2020-02-25,4,50,female,Seoul,Seocho-gu,31390
2020-02-25,4,50,male,Seoul,Seocho-gu,29380
2020-02-25,4,50,female,Seoul,Seodaemun-gu,24360
2020-02-25,4,50,male,Seoul,Seodaemun-gu,22190
2020-02-25,4,50,female,Seoul,Seongbuk-gu,35080
2020-02-25,4,50,male,Seoul,Seongbuk-gu,31300
2020-02-25,4,50,female,Seoul,Seongdong-gu,23420
2020-02-25,4,50,male,Seoul,Seongdong-gu,23310
2020-02-25,4,50,female,Seoul,Songpa-gu,53510
2020-02-25,4,50,male,Seoul,Songpa-gu,48960
2020-02-25,4,50,female,Seoul,Yangcheon-gu,38440
2020-02-25,4,50,male,Seoul,Yangcheon-gu,37010
2020-02-25,4,50,female,Seoul,Yeongdeungpo-gu,35760
2020-02-25,4,50,male,Seoul,Yeongdeungpo-gu,34830
2020-02-25,4,50,female,Seoul,Yongsan-gu,18010
2020-02-25,4,50,male,Seoul,Yongsan-gu,17010
2020-02-25,5,50,female,Seoul,Dobong-gu,29840
2020-02-25,5,50,male,Seoul,Dobong-gu,25570
2020-02-25,5,50,female,Seoul,Dongdaemun-gu,28040
2020-02-25,5,50,male,Seoul,Dongdaemun-gu,26410
2020-02-25,5,50,female,Seoul,Dongjag-gu,31900
2020-02-25,5,50,male,Seoul,Dongjag-gu,27920
2020-02-25,5,50,female,Seoul,Eunpyeong-gu,38050
2020-02-25,5,50,male,Seoul,Eunpyeong-gu,32970
2020-02-25,5,50,female,Seoul,Gangbuk-gu,26320
2020-02-25,5,50,male,Seoul,Gangbuk-gu,23040
2020-02-25,5,50,female,Seoul,Gangdong-gu,39540
2020-02-25,5,50,male,Seoul,Gangdong-gu,34780
2020-02-25,5,50,female,Seoul,Gangnam-gu,42750
2020-02-25,5,50,male,Seoul,Gangnam-gu,40810
2020-02-25,5,50,female,Seoul,Gangseo-gu,47230
2020-02-25,5,50,male,Seoul,Gangseo-gu,41810
2020-02-25,5,50,female,Seoul,Geumcheon-gu,22630
2020-02-25,5,50,male,Seoul,Geumcheon-gu,22480
2020-02-25,5,50,female,Seoul,Guro-gu,37360
2020-02-25,5,50,male,Seoul,Guro-gu,35230
2020-02-25,5,50,female,Seoul,Gwanak-gu,38180
2020-02-25,5,50,male,Seoul,Gwanak-gu,33600
2020-02-25,5,50,female,Seoul,Gwangjin-gu,29510
2020-02-25,5,50,male,Seoul,Gwangjin-gu,27400
2020-02-25,5,50,female,Seoul,Jongno-gu,14400
2020-02-25,5,50,male,Seoul,Jongno-gu,14440
2020-02-25,5,50,female,Seoul,Jung-gu,11880
2020-02-25,5,50,male,Seoul,Jung-gu,12500
2020-02-25,5,50,female,Seoul,Jungnang-gu,35210
2020-02-25,5,50,male,Seoul,Jungnang-gu,32030
2020-02-25,5,50,female,Seoul,Mapo-gu,27970
2020-02-25,5,50,male,Seoul,Mapo-gu,25920
2020-02-25,5,50,female,Seoul,Nowon-gu,44810
2020-02-25,5,50,male,Seoul,Nowon-gu,40220
2020-02-25,5,50,female,Seoul,Seocho-gu,32090
2020-02-25,5,50,male,Seoul,Seocho-gu,31010
2020-02-25,5,50,female,Seoul,Seodaemun-gu,24390
2020-02-25,5,50,male,Seoul,Seodaemun-gu,22180
2020-02-25,5,50,female,Seoul,Seongbuk-gu,34930
2020-02-25,5,50,male,Seoul,Seongbuk-gu,31070
2020-02-25,5,50,female,Seoul,Seongdong-gu,23600
2020-02-25,5,50,male,Seoul,Seongdong-gu,23950
2020-02-25,5,50,female,Seoul,Songpa-gu,53530
2020-02-25,5,50,male,Seoul,Songpa-gu,49070
2020-02-25,5,50,female,Seoul,Yangcheon-gu,38120
2020-02-25,5,50,male,Seoul,Yangcheon-gu,36470
2020-02-25,5,50,female,Seoul,Yeongdeungpo-gu,35920
2020-02-25,5,50,male,Seoul,Yeongdeungpo-gu,35420
2020-02-25,5,50,female,Seoul,Yongsan-gu,18140
2020-02-25,5,50,male,Seoul,Yongsan-gu,17850
2020-02-25,6,50,female,Seoul,Dobong-gu,29400
2020-02-25,6,50,male,Seoul,Dobong-gu,23740
2020-02-25,6,50,female,Seoul,Dongdaemun-gu,28020
2020-02-25,6,50,male,Seoul,Dongdaemun-gu,26240
2020-02-25,6,50,female,Seoul,Dongjag-gu,31760
2020-02-25,6,50,male,Seoul,Dongjag-gu,27880
2020-02-25,6,50,female,Seoul,Eunpyeong-gu,37490
2020-02-25,6,50,male,Seoul,Eunpyeong-gu,30830
2020-02-25,6,50,female,Seoul,Gangbuk-gu,25950
2020-02-25,6,50,male,Seoul,Gangbuk-gu,21500
2020-02-25,6,50,female,Seoul,Gangdong-gu,39310
2020-02-25,6,50,male,Seoul,Gangdong-gu,33820
2020-02-25,6,50,female,Seoul,Gangnam-gu,44020
2020-02-25,6,50,male,Seoul,Gangnam-gu,45710
2020-02-25,6,50,female,Seoul,Gangseo-gu,47150
2020-02-25,6,50,male,Seoul,Gangseo-gu,41500
2020-02-25,6,50,female,Seoul,Geumcheon-gu,22840
2020-02-25,6,50,male,Seoul,Geumcheon-gu,22600
2020-02-25,6,50,female,Seoul,Guro-gu,37050
2020-02-25,6,50,male,Seoul,Guro-gu,33910
2020-02-25,6,50,female,Seoul,Gwanak-gu,37550
2020-02-25,6,50,male,Seoul,Gwanak-gu,32000
2020-02-25,6,50,female,Seoul,Gwangjin-gu,29340
2020-02-25,6,50,male,Seoul,Gwangjin-gu,26810
2020-02-25,6,50,female,Seoul,Jongno-gu,15300
2020-02-25,6,50,male,Seoul,Jongno-gu,17380
2020-02-25,6,50,female,Seoul,Jung-gu,13130
2020-02-25,6,50,male,Seoul,Jung-gu,16690
2020-02-25,6,50,female,Seoul,Jungnang-gu,34750
2020-02-25,6,50,male,Seoul,Jungnang-gu,30310
2020-02-25,6,50,female,Seoul,Mapo-gu,28180
2020-02-25,6,50,male,Seoul,Mapo-gu,27100
2020-02-25,6,50,female,Seoul,Nowon-gu,44220
2020-02-25,6,50,male,Seoul,Nowon-gu,37240
2020-02-25,6,50,female,Seoul,Seocho-gu,33470
2020-02-25,6,50,male,Seoul,Seocho-gu,36160
2020-02-25,6,50,female,Seoul,Seodaemun-gu,24390
2020-02-25,6,50,male,Seoul,Seodaemun-gu,21880
2020-02-25,6,50,female,Seoul,Seongbuk-gu,34690
2020-02-25,6,50,male,Seoul,Seongbuk-gu,30160
2020-02-25,6,50,female,Seoul,Seongdong-gu,23800
2020-02-25,6,50,male,Seoul,Seongdong-gu,25400
2020-02-25,6,50,female,Seoul,Songpa-gu,53600
2020-02-25,6,50,male,Seoul,Songpa-gu,48920
2020-02-25,6,50,female,Seoul,Yangcheon-gu,37820
2020-02-25,6,50,male,Seoul,Yangcheon-gu,34630
2020-02-25,6,50,female,Seoul,Yeongdeungpo-gu,36390
2020-02-25,6,50,male,Seoul,Yeongdeungpo-gu,38040
2020-02-25,6,50,female,Seoul,Yongsan-gu,18520
2020-02-25,6,50,male,Seoul,Yongsan-gu,19770
2020-02-25,7,50,female,Seoul,Dobong-gu,28350
2020-02-25,7,50,male,Seoul,Dobong-gu,20930
2020-02-25,7,50,female,Seoul,Dongdaemun-gu,28100
2020-02-25,7,50,male,Seoul,Dongdaemun-gu,26230
2020-02-25,7,50,female,Seoul,Dongjag-gu,31420
2020-02-25,7,50,male,Seoul,Dongjag-gu,26610
2020-02-25,7,50,female,Seoul,Eunpyeong-gu,36000
2020-02-25,7,50,male,Seoul,Eunpyeong-gu,27840
2020-02-25,7,50,female,Seoul,Gangbuk-gu,25190
2020-02-25,7,50,male,Seoul,Gangbuk-gu,19780
2020-02-25,7,50,female,Seoul,Gangdong-gu,38580
2020-02-25,7,50,male,Seoul,Gangdong-gu,31690
2020-02-25,7,50,female,Seoul,Gangnam-gu,47080
2020-02-25,7,50,male,Seoul,Gangnam-gu,53390
2020-02-25,7,50,female,Seoul,Gangseo-gu,46490
2020-02-25,7,50,male,Seoul,Gangseo-gu,40150
2020-02-25,7,50,female,Seoul,Geumcheon-gu,23400
2020-02-25,7,50,male,Seoul,Geumcheon-gu,24180
2020-02-25,7,50,female,Seoul,Guro-gu,37450
2020-02-25,7,50,male,Seoul,Guro-gu,34170
2020-02-25,7,50,female,Seoul,Gwanak-gu,36450
2020-02-25,7,50,male,Seoul,Gwanak-gu,29320
2020-02-25,7,50,female,Seoul,Gwangjin-gu,29140
2020-02-25,7,50,male,Seoul,Gwangjin-gu,25760
2020-02-25,7,50,female,Seoul,Jongno-gu,17810
2020-02-25,7,50,male,Seoul,Jongno-gu,23210
2020-02-25,7,50,female,Seoul,Jung-gu,16420
2020-02-25,7,50,male,Seoul,Jung-gu,26050
2020-02-25,7,50,female,Seoul,Jungnang-gu,33880
2020-02-25,7,50,male,Seoul,Jungnang-gu,27940
2020-02-25,7,50,female,Seoul,Mapo-gu,28880
2020-02-25,7,50,male,Seoul,Mapo-gu,27890
2020-02-25,7,50,female,Seoul,Nowon-gu,43190
2020-02-25,7,50,male,Seoul,Nowon-gu,33170
2020-02-25,7,50,female,Seoul,Seocho-gu,35430
2020-02-25,7,50,male,Seoul,Seocho-gu,42370
2020-02-25,7,50,female,Seoul,Seodaemun-gu,24790
2020-02-25,7,50,male,Seoul,Seodaemun-gu,21520
2020-02-25,7,50,female,Seoul,Seongbuk-gu,34430
2020-02-25,7,50,male,Seoul,Seongbuk-gu,28130
2020-02-25,7,50,female,Seoul,Seongdong-gu,24800
2020-02-25,7,50,male,Seoul,Seongdong-gu,27580
2020-02-25,7,50,female,Seoul,Songpa-gu,53820
2020-02-25,7,50,male,Seoul,Songpa-gu,48500
2020-02-25,7,50,female,Seoul,Yangcheon-gu,36930
2020-02-25,7,50,male,Seoul,Yangcheon-gu,31300
2020-02-25,7,50,female,Seoul,Yeongdeungpo-gu,38010
2020-02-25,7,50,male,Seoul,Yeongdeungpo-gu,43420
2020-02-25,7,50,female,Seoul,Yongsan-gu,19580
2020-02-25,7,50,male,Seoul,Yongsan-gu,22340
2020-02-25,8,50,female,Seoul,Dobong-gu,26350
2020-02-25,8,50,male,Seoul,Dobong-gu,19150
2020-02-25,8,50,female,Seoul,Dongdaemun-gu,28380
2020-02-25,8,50,male,Seoul,Dongdaemun-gu,26260
2020-02-25,8,50,female,Seoul,Dongjag-gu,29980
2020-02-25,8,50,male,Seoul,Dongjag-gu,23780
2020-02-25,8,50,female,Seoul,Eunpyeong-gu,33600
2020-02-25,8,50,male,Seoul,Eunpyeong-gu,24840
2020-02-25,8,50,female,Seoul,Gangbuk-gu,24450
2020-02-25,8,50,male,Seoul,Gangbuk-gu,18670
2020-02-25,8,50,female,Seoul,Gangdong-gu,37420
2020-02-25,8,50,male,Seoul,Gangdong-gu,29390
2020-02-25,8,50,female,Seoul,Gangnam-gu,51880
2020-02-25,8,50,male,Seoul,Gangnam-gu,60060
2020-02-25,8,50,female,Seoul,Gangseo-gu,45170
2020-02-25,8,50,male,Seoul,Gangseo-gu,39010
2020-02-25,8,50,female,Seoul,Geumcheon-gu,25390
2020-02-25,8,50,male,Seoul,Geumcheon-gu,27310
2020-02-25,8,50,female,Seoul,Guro-gu,36850
2020-02-25,8,50,male,Seoul,Guro-gu,33220
2020-02-25,8,50,female,Seoul,Gwanak-gu,34710
2020-02-25,8,50,male,Seoul,Gwanak-gu,27470
2020-02-25,8,50,female,Seoul,Gwangjin-gu,27910
2020-02-25,8,50,male,Seoul,Gwangjin-gu,23500
2020-02-25,8,50,female,Seoul,Jongno-gu,22250
2020-02-25,8,50,male,Seoul,Jongno-gu,30000
2020-02-25,8,50,female,Seoul,Jung-gu,24370
2020-02-25,8,50,male,Seoul,Jung-gu,37090
2020-02-25,8,50,female,Seoul,Jungnang-gu,32440
2020-02-25,8,50,male,Seoul,Jungnang-gu,26030
2020-02-25,8,50,female,Seoul,Mapo-gu,29810
2020-02-25,8,50,male,Seoul,Mapo-gu,28680
2020-02-25,8,50,female,Seoul,Nowon-gu,40930
2020-02-25,8,50,male,Seoul,Nowon-gu,30020
2020-02-25,8,50,female,Seoul,Seocho-gu,38430
2020-02-25,8,50,male,Seoul,Seocho-gu,45580
2020-02-25,8,50,female,Seoul,Seodaemun-gu,25010
2020-02-25,8,50,male,Seoul,Seodaemun-gu,20280
2020-02-25,8,50,female,Seoul,Seongbuk-gu,33720
2020-02-25,8,50,male,Seoul,Seongbuk-gu,26090
2020-02-25,8,50,female,Seoul,Seongdong-gu,26520
2020-02-25,8,50,male,Seoul,Seongdong-gu,28870
2020-02-25,8,50,female,Seoul,Songpa-gu,53650
2020-02-25,8,50,male,Seoul,Songpa-gu,47880
2020-02-25,8,50,female,Seoul,Yangcheon-gu,35910
2020-02-25,8,50,male,Seoul,Yangcheon-gu,28340
2020-02-25,8,50,female,Seoul,Yeongdeungpo-gu,40890
2020-02-25,8,50,male,Seoul,Yeongdeungpo-gu,48510
2020-02-25,8,50,female,Seoul,Yongsan-gu,20530
2020-02-25,8,50,male,Seoul,Yongsan-gu,22090
2020-02-25,9,50,female,Seoul,Dobong-gu,25280
2020-02-25,9,50,male,Seoul,Dobong-gu,18280
2020-02-25,9,50,female,Seoul,Dongdaemun-gu,28390
2020-02-25,9,50,male,Seoul,Dongdaemun-gu,26100
2020-02-25,9,50,female,Seoul,Dongjag-gu,28570
2020-02-25,9,50,male,Seoul,Dongjag-gu,22120
2020-02-25,9,50,female,Seoul,Eunpyeong-gu,31820
2020-02-25,9,50,male,Seoul,Eunpyeong-gu,23290
2020-02-25,9,50,female,Seoul,Gangbuk-gu,24080
2020-02-25,9,50,male,Seoul,Gangbuk-gu,18140
2020-02-25,9,50,female,Seoul,Gangdong-gu,36400
2020-02-25,9,50,male,Seoul,Gangdong-gu,28200
2020-02-25,9,50,female,Seoul,Gangnam-gu,56900
2020-02-25,9,50,male,Seoul,Gangnam-gu,64050
2020-02-25,9,50,female,Seoul,Gangseo-gu,44670
2020-02-25,9,50,male,Seoul,Gangseo-gu,38770
2020-02-25,9,50,female,Seoul,Geumcheon-gu,26240
2020-02-25,9,50,male,Seoul,Geumcheon-gu,29000
2020-02-25,9,50,female,Seoul,Guro-gu,36350
2020-02-25,9,50,male,Seoul,Guro-gu,33530
2020-02-25,9,50,female,Seoul,Gwanak-gu,33170
2020-02-25,9,50,male,Seoul,Gwanak-gu,26570
2020-02-25,9,50,female,Seoul,Gwangjin-gu,26990
2020-02-25,9,50,male,Seoul,Gwangjin-gu,22790
2020-02-25,9,50,female,Seoul,Jongno-gu,25540
2020-02-25,9,50,male,Seoul,Jongno-gu,33430
2020-02-25,9,50,female,Seoul,Jung-gu,30300
2020-02-25,9,50,male,Seoul,Jung-gu,42470
2020-02-25,9,50,female,Seoul,Jungnang-gu,31420
2020-02-25,9,50,male,Seoul,Jungnang-gu,25160
2020-02-25,9,50,female,Seoul,Mapo-gu,30170
2020-02-25,9,50,male,Seoul,Mapo-gu,29390
2020-02-25,9,50,female,Seoul,Nowon-gu,40070
2020-02-25,9,50,male,Seoul,Nowon-gu,28450
2020-02-25,9,50,female,Seoul,Seocho-gu,41260
2020-02-25,9,50,male,Seoul,Seocho-gu,47740
2020-02-25,9,50,female,Seoul,Seodaemun-gu,24760
2020-02-25,9,50,male,Seoul,Seodaemun-gu,20050
2020-02-25,9,50,female,Seoul,Seongbuk-gu,32620
2020-02-25,9,50,male,Seoul,Seongbuk-gu,25020
2020-02-25,9,50,female,Seoul,Seongdong-gu,26630
2020-02-25,9,50,male,Seoul,Seongdong-gu,29140
2020-02-25,9,50,female,Seoul,Songpa-gu,54160
2020-02-25,9,50,male,Seoul,Songpa-gu,47560
2020-02-25,9,50,female,Seoul,Yangcheon-gu,35140
2020-02-25,9,50,male,Seoul,Yangcheon-gu,26300
2020-02-25,9,50,female,Seoul,Yeongdeungpo-gu,42580
2020-02-25,9,50,male,Seoul,Yeongdeungpo-gu,50460
2020-02-25,9,50,female,Seoul,Yongsan-gu,20460
2020-02-25,9,50,male,Seoul,Yongsan-gu,21810
2020-02-25,10,50,female,Seoul,Dobong-gu,24710
2020-02-25,10,50,male,Seoul,Dobong-gu,17800
2020-02-25,10,50,female,Seoul,Dongdaemun-gu,28400
2020-02-25,10,50,male,Seoul,Dongdaemun-gu,25960
2020-02-25,10,50,female,Seoul,Dongjag-gu,28300
2020-02-25,10,50,male,Seoul,Dongjag-gu,21540
2020-02-25,10,50,female,Seoul,Eunpyeong-gu,31650
2020-02-25,10,50,male,Seoul,Eunpyeong-gu,22640
2020-02-25,10,50,female,Seoul,Gangbuk-gu,23970
2020-02-25,10,50,male,Seoul,Gangbuk-gu,17940
2020-02-25,10,50,female,Seoul,Gangdong-gu,36120
2020-02-25,10,50,male,Seoul,Gangdong-gu,28040
2020-02-25,10,50,female,Seoul,Gangnam-gu,59460
2020-02-25,10,50,male,Seoul,Gangnam-gu,66780
2020-02-25,10,50,female,Seoul,Gangseo-gu,44610
2020-02-25,10,50,male,Seoul,Gangseo-gu,38450
2020-02-25,10,50,female,Seoul,Geumcheon-gu,26500
2020-02-25,10,50,male,Seoul,Geumcheon-gu,30100
2020-02-25,10,50,female,Seoul,Guro-gu,36230
2020-02-25,10,50,male,Seoul,Guro-gu,33860
2020-02-25,10,50,female,Seoul,Gwanak-gu,32760
2020-02-25,10,50,male,Seoul,Gwanak-gu,26290
2020-02-25,10,50,female,Seoul,Gwangjin-gu,26720
2020-02-25,10,50,male,Seoul,Gwangjin-gu,22200
2020-02-25,10,50,female,Seoul,Jongno-gu,27370
2020-02-25,10,50,male,Seoul,Jongno-gu,35290
2020-02-25,10,50,female,Seoul,Jung-gu,32110
2020-02-25,10,50,male,Seoul,Jung-gu,44370
2020-02-25,10,50,female,Seoul,Jungnang-gu,30910
2020-02-25,10,50,male,Seoul,Jungnang-gu,24650
2020-02-25,10,50,female,Seoul,Mapo-gu,30430
2020-02-25,10,50,male,Seoul,Mapo-gu,29550
2020-02-25,10,50,female,Seoul,Nowon-gu,39750
2020-02-25,10,50,male,Seoul,Nowon-gu,27950
2020-02-25,10,50,female,Seoul,Seocho-gu,42450
2020-02-25,10,50,male,Seoul,Seocho-gu,49220
2020-02-25,10,50,female,Seoul,Seodaemun-gu,24410
2020-02-25,10,50,male,Seoul,Seodaemun-gu,19760
2020-02-25,10,50,female,Seoul,Seongbuk-gu,32010
2020-02-25,10,50,male,Seoul,Seongbuk-gu,24330
2020-02-25,10,50,female,Seoul,Seongdong-gu,26570
2020-02-25,10,50,male,Seoul,Seongdong-gu,29200
2020-02-25,10,50,female,Seoul,Songpa-gu,54040
2020-02-25,10,50,male,Seoul,Songpa-gu,47010
2020-02-25,10,50,female,Seoul,Yangcheon-gu,34670
2020-02-25,10,50,male,Seoul,Yangcheon-gu,25540
2020-02-25,10,50,female,Seoul,Yeongdeungpo-gu,42930
2020-02-25,10,50,male,Seoul,Yeongdeungpo-gu,51150
2020-02-25,10,50,female,Seoul,Yongsan-gu,20270
2020-02-25,10,50,male,Seoul,Yongsan-gu,21710
2020-02-25,11,50,female,Seoul,Dobong-gu,24530
2020-02-25,11,50,male,Seoul,Dobong-gu,17710
2020-02-25,11,50,female,Seoul,Dongdaemun-gu,28360
2020-02-25,11,50,male,Seoul,Dongdaemun-gu,26310
2020-02-25,11,50,female,Seoul,Dongjag-gu,27610
2020-02-25,11,50,male,Seoul,Dongjag-gu,21030
2020-02-25,11,50,female,Seoul,Eunpyeong-gu,31320
2020-02-25,11,50,male,Seoul,Eunpyeong-gu,22300
2020-02-25,11,50,female,Seoul,Gangbuk-gu,23980
2020-02-25,11,50,male,Seoul,Gangbuk-gu,17970
2020-02-25,11,50,female,Seoul,Gangdong-gu,35750
2020-02-25,11,50,male,Seoul,Gangdong-gu,27510
2020-02-25,11,50,female,Seoul,Gangnam-gu,60140
2020-02-25,11,50,male,Seoul,Gangnam-gu,67620
2020-02-25,11,50,female,Seoul,Gangseo-gu,44350
2020-02-25,11,50,male,Seoul,Gangseo-gu,38120
2020-02-25,11,50,female,Seoul,Geumcheon-gu,26810
2020-02-25,11,50,male,Seoul,Geumcheon-gu,30100
2020-02-25,11,50,female,Seoul,Guro-gu,36150
2020-02-25,11,50,male,Seoul,Guro-gu,34070
2020-02-25,11,50,female,Seoul,Gwanak-gu,32650
2020-02-25,11,50,male,Seoul,Gwanak-gu,26300
2020-02-25,11,50,female,Seoul,Gwangjin-gu,26480
2020-02-25,11,50,male,Seoul,Gwangjin-gu,22130
2020-02-25,11,50,female,Seoul,Jongno-gu,28080
2020-02-25,11,50,male,Seoul,Jongno-gu,35720
2020-02-25,11,50,female,Seoul,Jung-gu,33220
2020-02-25,11,50,male,Seoul,Jung-gu,45250
2020-02-25,11,50,female,Seoul,Jungnang-gu,30800
2020-02-25,11,50,male,Seoul,Jungnang-gu,24560
2020-02-25,11,50,female,Seoul,Mapo-gu,30490
2020-02-25,11,50,male,Seoul,Mapo-gu,29510
2020-02-25,11,50,female,Seoul,Nowon-gu,39120
2020-02-25,11,50,male,Seoul,Nowon-gu,27300
2020-02-25,11,50,female,Seoul,Seocho-gu,43090
2020-02-25,11,50,male,Seoul,Seocho-gu,49150
2020-02-25,11,50,female,Seoul,Seodaemun-gu,24280
2020-02-25,11,50,male,Seoul,Seodaemun-gu,19580
2020-02-25,11,50,female,Seoul,Seongbuk-gu,31950
2020-02-25,11,50,male,Seoul,Seongbuk-gu,24200
2020-02-25,11,50,female,Seoul,Seongdong-gu,26410
2020-02-25,11,50,male,Seoul,Seongdong-gu,28690
2020-02-25,11,50,female,Seoul,Songpa-gu,53870
2020-02-25,11,50,male,Seoul,Songpa-gu,46700
2020-02-25,11,50,female,Seoul,Yangcheon-gu,34550
2020-02-25,11,50,male,Seoul,Yangcheon-gu,25160
2020-02-25,11,50,female,Seoul,Yeongdeungpo-gu,43150
2020-02-25,11,50,male,Seoul,Yeongdeungpo-gu,51400
2020-02-25,11,50,female,Seoul,Yongsan-gu,20380
2020-02-25,11,50,male,Seoul,Yongsan-gu,21610
2020-02-25,12,50,female,Seoul,Dobong-gu,24440
2020-02-25,12,50,male,Seoul,Dobong-gu,17730
2020-02-25,12,50,female,Seoul,Dongdaemun-gu,28440
2020-02-25,12,50,male,Seoul,Dongdaemun-gu,26450
2020-02-25,12,50,female,Seoul,Dongjag-gu,27330
2020-02-25,12,50,male,Seoul,Dongjag-gu,20800
2020-02-25,12,50,female,Seoul,Eunpyeong-gu,30980
